GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1011227.0,110001984103,2023.0,Orange County Landfill,21 Training Center Lane,New Hampton,NY,10924,ORANGE COUNTY,COUNTY OF ORANGE NEW YORK,"2455-2459 Route 17M, P.O. Box 637",Goshen,NY,10924,100.0,562212
1011229.0,110071159582,2023.0,Campbell County Landfill No.2,,Gillette,WY,82716,CAMPBELL COUNTY,COUNTY OF CAMPELL WYOMING,"500 South Gillette Ave, Suite 1100",Gillette,WY,82716,100.0,562212
1011230.0,,2023.0,"Knox Energy Cooperative Association, Inc.","4100 Holiday Street, NW Suite 201",Canton,OH,44718,,UTILITY PIPELINE LTD,4100 Holiday St NW Suite 201,Canton,OH,44718,100.0,221210
1011233.0,110005290540,2023.0,Bedford County Landfill,1060 Recycle Road,Bedford,VA,24523,BEDFORD COUNTY,COUNTY OF BEDFORD VA,"122 EAST MAIN ST, SUITE 210",BEDFORD,VA,24523,100.0,562212
1011237.0,110071162283,2023.0,White Oak Resources Mine No. 1/Hamilton County Coal,,Dahlgren,IL,62828,HAMILTON COUNTY,ALLIANCE HOLDINGS GP LP,"1717 S Boulder Avenue, Suite 400",Tulsa,OK,74119,100.0,212115
1011238.0,,2023.0,Hawaii Gas Transmission and Distribution,515 Kamakee Street,Honolulu,HI,96814,,AMF HAWAII INVESTMENTS HOLDINGS LLC,"745 Fort Street, 18th Floor",Honolulu,HI,96813,100.0,221210
1011240.0,110071159586,2023.0,Oaktown Fuels Mine No. 2,12661 North Agricare Road,Oaktown,IN,47561,KNOX COUNTY,HALLADOR ENERGY CO,1183 East Canvasback Drive,Terre Haute,IN,47802,100.0,212115
1011241.0,110000371204,2023.0,Olin Corporation,1186 Lower River Road,Charleston,TN,37310,BRADLEY COUNTY,OLIN CORP,"190 Carondelet Plaza, Suite 1530",Saint Louis,MO,63105,100.0,325180
1011242.0,110000330650,2023.0,North American Hoganas,111 Hoganas Way,Hollsopple,PA,15935,SOMERSET COUNTY,NORTH AMERICAN HOGANAS,111 Hoganas Way,Hollsopple,PA,15935,100.0,331110
1011243.0,110000383184,2023.0,"Materion Brush, Inc.",14710 W. Portage River S. Rd.,Elmore,OH,43416,OTTAWA COUNTY,MATERION CORP,6070 Parkland Blvd.,Mayfield Heights,OH,44124,100.0,331410
1011250.0,,2023.0,Formentera Operations LLC,303 Colorado Street,Austin,CO,78701,,FORMENTERA OPERATIONS LLC,"300 Colorado Street, STE 1900",Austin,TX,78701,100.0,211120
1011251.0,110071160678,2023.0,Omya Inc. (Verpol),206 Omya West,Florence,VT,05701,RUTLAND COUNTY,OMYA INDUSTRIES INC,9987 Carver Road Suite 300,Cincinatti,OH,45242,100.0,212312
1011252.0,110001857697,2023.0,KTG (USA) Inc.,400 Mahannah Ave,Memphis,TN,38107,SHELBY COUNTY,KTG (USA) INC,400 Mahannah Ave,Memphis,TN,38107,100.0,322291
1011253.0,110038041017,2023.0,Northern Natural Gas - Albert Lea,73650 325th Street,Hartland,MN,56042,FREEBORN COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210
1011254.0,110071160676,2023.0,Grey Forest Utilities,P.O. Box 258,Helotes,TX,78023,BEXAR COUNTY,CITY OF GREY FOREST TEXAS,Po 258,Helotes,TX,78023,100.0,221210
1011256.0,110070082123,2023.0,Nelson Gardens Landfill,8963 Nelson Road,San Antonio,TX,78223,BEXAR COUNTY,CITY OF SAN ANTONIO TEXAS,100 Military Plaza,San Antonio,TX,78205,100.0,562212
1011259.0,110000325862,2023.0,"Revere Copper Products, Inc.",One Revere Park,Rome,NY,13440,ONEIDA COUNTY,REVERE COPPER PRODUCTS INC,One Revere Park,Rome,NY,13440-5561,100.0,331420
1011265.0,110062462302,2023.0,Texas Gas Transmission - Columbia Station,4583 US Highway 165 North,Columbia,LA,71418,CALDWELL PARISH,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100.0,486210
1011270.0,110070059245,2023.0,Harrison Hub Fractionation Plant,37905 Crimm Rd,Scio,OH,43988,HARRISON COUNTY,CANADIAN PENSION PLAN INVESTMENT BOARD,"510 Madison Avenue, 15Th Floor",New York,NY,10022,35.0,211130
1011271.0,110043274792,2023.0,"Turkey Trot Landfill, LLC",2328 Mannish Ryan Rd.,Citronelle,AL,36522,WASHINGTON COUNTY,ECOSOUTH SERVICES OF MOBILE LLC,2010 West I-65 Service Road South Suite C,Mobile,AL,36693,100.0,562212
1011274.0,,2023.0,Kensington Cryogenic Processing Plant,11543 SR 644,Kensington,OH,44427,,CANADIAN PENSION PLAN INVESTMENT BOARD,"510 Madison Avenue, 15Th Floor",New York,NY,10022,35.0,211130
1011277.0,110058379794,2023.0,PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY,330 COOP DRIVE,TIMBERVILLE,VA,22853,ROCKINGHAM COUNTY,JBA USA HOLDINGS LLC,1770 Promontory Circle,Greeley,CO,80634,100.0,311615
1011281.0,110056340035,2023.0,North Louisiana Gas Plant,1716 Friendship Road,Frierson,LA,71027,DE SOTO PARISH,BLACK BEAR MIDSTREAM HOLDINGS LLC,1716 Friendship Road,Frierson,LA,71027,100.0,211130
1011282.0,,2023.0,Summit Natural Gas of Maine,10825 E. Geddes Avenue,Centennial,CO,80112,,SUMMIT UTILITIES INC,10825 E. Geddes Ave.; Suite 410,Centennial,CO,80112,100.0,221210
1011285.0,110071160055,2023.0,Ridge Amine Plant,,Marquez,TX,77870,ROBERTSON COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,213112
1011286.0,,2023.0,Hardeman-Fayette Utility District,15175 Hwy 57,Moscow,TN,38057,,HARDEMAN-FAYETTE UTILITY DISTRICT,15175 Hwy 57,Moscow,TN,38057,100.0,221210
1011288.0,110000807379,2023.0,Central Hudson Gas and Electric Corporation Elec T&D Equipment,284 South Avenue,Poughkeepsie,NY,12601,DUTCHESS COUNTY,CENTRAL HUDSON GAS & ELECTRIC CORP,284 South Avenue,Poughkeepsie,NY,12601,100.0,221122
1011302.0,110071159347,2023.0,Tucker County Landfill,,Davis,WV,26260,TUCKER COUNTY,TUCKER COUNTY SOLID WASTE AUTHORITY,P. O. Box  445,Davis,WV,26260,100.0,562212
1011303.0,110043331864,2023.0,Marsh Landing Generating Station,3201-C Wilbur Avenue,Antioch,CA,94509,CONTRA COSTA COUNTY,CLEARWAY ENERGY INC,"300 Carnegie Center, Suite 300",Princeton,NJ,08540,100.0,221112
1011311.0,110071159588,2023.0,Bones Springs Plant,8912 FM 2355,Barstow,TX,79719,WARD COUNTY,WESTERN MIDSTREAM PARTNERS LP,"9950 Woodloch Forest Dr., 2800",The Woodlands,TX,77380,100.0,211130
1011314.0,110006795441,2023.0,Wayne Farms LLC - Enterprise Fresh Poultry Plant,1020 County Road 114,Jack,AL,36346,COFFEE COUNTY,CONTINENTAL GRAIN CO,767 5Th Ave,New York,NY,10153,100.0,311615
1011315.0,110058380238,2023.0,Pioneer Generating Station,5639 151st Ave NW,Williston,ND,58801,WILLIAMS COUNTY,BASIN ELECTRIC POWER COOPERATIVE,1717 East Interstate Avenue,Bismarck,ND,58503-0564,100.0,221112
1011317.0,110055100714,2023.0,MIDSHORE II REGIONAL SOLID WASTE FACILITY,12236 River Road,Ridgely,MD,21660,CAROLINE COUNTY,STATE OF MARYLAND,259 Najoles Rd,Millersville,MD,21108,100.0,562212
1011318.0,110071160557,2023.0,Peak Powder River Resources,10 Todd Road,Wright,WY,82732,CAMPBELL COUNTY,PEAK EXPLORATION & PRODUCTION LLC,10 Todd Road,Wright,WY,82732,100.0,211130
1011320.0,,2023.0,Castleton Commodities Merchant Trading L.P.,"2200 Atlantic Street, Suite 800",Stamford,CT,06902,,CASTLETON COMMODITIES INTERNATIONAL LLC,"2200 Atlantic Street, Suite 800",Stamford,CT,06902,100.0,523160
1011322.0,110041001527,2023.0,Johns Manville,908 John Bussey Drive,Phenix City,AL,36869,RUSSELL COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,327993
1011323.0,110057111003,2023.0,Lonesome Creek Station,2648 140th Ave NW,Alexander,ND,58831,MCKENZIE COUNTY,BASIN ELECTRIC POWER COOPERATIVE,1717 East Interstate Avenue,Bismarck,ND,58503-0564,100.0,221112
1011325.0,110000459968,2023.0,Acme Brick - Denton Plant,220 East Daniels St,Denton,TX,76205,DENTON COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,327120
1011327.0,110070320026,2023.0,Tesoro Refining & Marketing - Carson Refinery,2350 E. 223rd Street,Carson,CA,90810,LOS ANGELES COUNTY,MARATHON PETROLEUM CORP,539 South Main Street,Findlay,OH,45840,100.0,324110
1011331.0,,2023.0,Cairo Public Utility,1100 Commercial Ave,Cairo,IL,62914,,CITY OF CAIRO ILLINOIS,1100 Commercial Ave.,Cairo,IL,62914,100.0,221210
1011333.0,,2023.0,"South Coast Gas Co., Inc.",4076 Hwy 1,Raceland,LA,70394,,SOUTH COAST GAS CO INC,4076 Hwy 1,Raceland,LA,70394,100.0,221210
1011356.0,,2023.0,ZIA II GAS PLANT,,Lea County,NM,88240,Lea,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130
1011365.0,110071159830,2023.0,Rebel Gas Plant,,Garden City,TX,79739,GLASSCOCK COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130
1011371.0,110002065498,2023.0,Yolo County Central Landfill,44090 County Road 28H,Woodland,CA,95776,YOLO COUNTY,YOLO COUNTY CALIFORNIA,44090 County Road 28H,Woodland,CA,95776,100.0,562212
1011373.0,110002309895,2023.0,Carolina Gas Transmission - Grover Station (Tran),290 Lookout Tower Road,Blacksburg,SC,29702,CHEROKEE COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210
1011379.0,110071159575,2023.0,"EPNG Station 6715 Dilkon, AZ",,Dilkon,AZ,86047,NAVAJO COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210
1011384.0,110000474987,2023.0,Shultz Steel Company,5321 Firestone Blvd.,South Gate,CA,90280,LOS ANGELES COUNTY,SHULTZ STEEL CO,5321 Firestone Boulevard,South Gate,CA,90280,0.0,332111
1011385.0,110071160724,2023.0,Madison CO2 Facility,,Riverton,WY,82501,FREMONT COUNTY,DENBURY INC,"5851 Legacy Circle, Suite 1200",Plano,TX,75024,100.0,211120
1011389.0,110000482898,2023.0,"Tesla, Inc.",45500 Fremont Boulevard,Fremont,CA,94538,ALAMEDA COUNTY,TESLA INC,45500 Fremont Blvd.,Fremont,CA,94538,100.0,336110
1011392.0,110000368815,2023.0,Tyler Union,1501 W. 17th St.,Anniston,AL,36201,CALHOUN COUNTY,MCWANE INC,"2900 Highway 280 S, Suite 300",Birmingham,AL,35223,100.0,331511
1011393.0,,2023.0,Ascent Resources - Utica (160),PO Box 13678,Oklahoma City,OK,73113,,ASCENT RESOURCES OPERATING LLC,3501 Nw 63Rd Street,Oklahoma City,OK,73116,100.0,211120
1011405.0,,2023.0,NW Natural - Washington,250 SW Taylor Street,Portland,OR,97204,,NORTHWEST NATURAL HOLDING CO,250 SW Taylor Street,Portland,OR,97204,100.0,221210
1011406.0,,2023.0,Carrier Corporation,13995 Pasteur Blvd.,Palm Beach Gardens,FL,33418,,CARRIER GLOBAL CORP,13995 Pasteur Boulevard,Palm Beach Gardens,FL,33418,100.0,333415
1011425.0,,2023.0,Walker Ridge 718 (JSM),,Offshore,LA,00000,,TOTAL HOLDINGS USA INC,"1201 Louisiana Street, Suite 1800",Houston,TX,77002,5.0,211120
1011427.0,110000865751,2023.0,"Huhtamaki, Inc.",242 College Avenue,Waterville,ME,04093,KENNEBEC COUNTY,HUHTAMAKI AMERICAS INC,9201 Packaging Drive,De Soto,KS,66018,100.0,322299
1011431.0,110000834893,2023.0,"Kidde Fenwal, Inc.",400 Main Street,Ashland,MA,01721,MIDDLESEX COUNTY,CARRIER GLOBAL CORP,13995 Pasteur Boulevard,Palm Beach Gardens,FL,33418,100.0,325998
1011448.0,110063234806,2023.0,Matanuska-Susitna Borough Central Landfill,1201 N. 49th State Street,Palmer,AK,99645,MATANUSKA-SUSITNA BOROUGH,MATANUSKA-SUSITNA BOROUGH,350 E Dahlia Ave,Palmer,AK,99645,100.0,562212
1011449.0,110000782840,2023.0,BKK Corporation,2210 S. Azusa Ave.,West Covina,CA,91792,LOS ANGELES COUNTY,BKK CORP,2210 South Azusa,West Covina,CA,91792,100.0,562212
1011450.0,,2023.0,Jonah Energy LLC_AAPG 535_Green River Basin,"707 17th Street, Suite 2700",Denver,CO,80202,,JONAH ENERGY PARENT LLC,"370 17th Street, Suite 2900",Denver,CO,80202,100.0,211130
1011451.0,110071160927,2023.0,Marianas Energy Company,180 Cabras Highway,Piti,GU,96915,GUAM,OSAKA GAS ENERGY AMERICA CORP,"1 North Lexington Avenue, Suite 1400",White Plains,NY,10601,100.0,221112
1011452.0,110071160870,2023.0,Rose Valley Gas Plant,,Alva,OK,73717,WOODS COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210
1011453.0,110071161601,2023.0,Rayburn Energy Station,510 Progress Dr,Sherman,TX,75092,GRAYSON COUNTY,Rayburn Energy Station LLC,950 Sids Road,Rockwall,TX,75032,100.0,221112
1011454.0,,2023.0,Ascent Resources - Utica (160a),PO Box 13678,Oklahoma City,OK,73113,,ASCENT RESOURCES OPERATING LLC,3501 Nw 63Rd Street,Oklahoma City,OK,73116,100.0,211120
1011455.0,110071160039,2023.0,Blossom Prairie Landfill,1096 CR 15100,Blossom,TX,75416,LAMAR COUNTY,WASTE CONNECTIONS INC,"3 WATERWAY SQUARE PLACE, SUITE 550",THE WOODLANDS,TX,77380,100.0,562212
1011456.0,110000354063,2023.0,Cytec Engineered Materials Inc.,7139 Augusta Road,Piedmont,SC,29673,GREENVILLE COUNTY,SOLVAY HOLDING INC,504 Carnegie Center,Princeton,NJ,08540,100.0,335991
1011457.0,110061641889,2023.0,"TGP Station 542, Dekalb, MS",538 Pumping Station Road,Daleville,MS,39326,KEMPER COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210
1011460.0,110055569567,2023.0,Air Products and Chemicals - Norco SMR,14885 Airline Drive,Norco,LA,70079,ST. CHARLES PARISH,AIR PRODUCTS & CHEMICALS INC,1940 Air Products Boulevard,Allentown,PA,18106-5500,100.0,325120
1011462.0,110000434931,2023.0,W. R. Grace & Co.,4099 W. 71st. Street,Chicago,IL,60629,COOK COUNTY,WR GRACE & CO,7500 Grace Drive,Columbia,MD,21044,100.0,325180
1011464.0,110054101716,2023.0,East Regional Landfill,8201 Schumaker Road,Bennett,CO,80102,ADAMS COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212
1011465.0,110063697334,2023.0,Sun Peak Generating Station,6360 Vegas Valley Dr,Las Vegas,NV,89142,CLARK COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,221112
1011466.0,110024417530,2023.0,Anoka Municipal Regional Landfill,14730 NW Sunfish Blvd,Ramsey,MN,55303,ANOKA COUNTY,STATE OF MINNESOTA,"130 State Capitol, 75 Rev. Dr. Martin Luther King Jr. Blvd.",St Paul,MN,55155,100.0,562212
1011469.0,110063697370,2023.0,Windset Farms,1650 Black Road,Santa Maria,CA,93458,SANTA BARBARA COUNTY,WINDSET FARMS INC,1650 Black Road,Santa Maria,CA,93458,100.0,111419
1011471.0,,2023.0,"Pocahontas Coal Company, LLC - Affinity Mine",111 Affinity Complex Road,Sophia,WV,25921,,UNITED COAL CO LLC,2112 North Roan Street Suite 500,Johnson,TN,37601,100.0,212115
1011475.0,110000495562,2023.0,Schlosser Forge Company,11711 Arrow Route,Rancho Cucamonga,CA,91730,SAN BERNARDINO COUNTY,HOWMET AEROSPACE INC,201 Isabella St Suite 200,Pittsburgh,PA,15212,100.0,332112
1011485.0,110071160693,2023.0,Big Sand Draw CO2 Facility,,Riverton,WY,82501,OKLAHOMA COUNTY,DENBURY INC,"5851 Legacy Circle, Suite 1200",Plano,TX,75024,100.0,211120
1011487.0,110061790806,2023.0,"Eco-Safe Systems, LLC",385 Harr Lane,Blountville,TN,37617,SULLIVAN COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1011497.0,110046599926,2023.0,Natrium Extraction and Fractionation Facility,14786 Energy Road,Proctor,WV,26055,MARSHALL COUNTY,BLUE RACER MIDSTREAM LLC,"5949 Sherry Lane, Suite 1700",Dallas,TX,75225,100.0,211130
1011498.0,110063697049,2023.0,Hibernia Resources IV Basin 430,"One Petroleum Center, LLC, 3300 N. A. St. Building 4, Ste 230",Midland,TX,79705,MIDLAND COUNTY,Revenir Energy Inc,15 Smith Rd,Midland,TX,79705,99.97,211120
1011499.0,110008355430,2023.0,Seward County Landfill,1703 East 8th Street,Liberal,KS,67901,SEWARD COUNTY,COUNTY OF SEWARD KANSAS,515 North Washington,Liberal,KS,67901,100.0,562212
1011501.0,110008818930,2023.0,Rosemount Industrial Waste Facility,13425 Courthouse Blvd,Rosemount,MN,55414,DAKOTA COUNTY,WASTE CONNECTIONS US INC,"3 Waterway Square Place, Suite 110",The Woodlands,TX,77380,100.0,562212
1011503.0,110071160071,2023.0,Harvey Mine,,Richhill,PA,15380,GREENE COUNTY,CONSOL ENERGY INC,"1000 Consol Energy Drive, Suite 100",Canonsburg,PA,15317,100.0,212115
1011510.0,110071160074,2023.0,High Plains/Hopson Gas Plant,,Midland,TX,79706,MIDLAND COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130
1011516.0,110071160069,2023.0,Deer Run Mine,"12051 N 9th Avenue, P.O. Box 457",Hillsboro,IL,62049,MONTGOMERY COUNTY,FORESIGHT RESERVES LP,"211 North Broadway, Suite 2600",St. Louis,MO,63102,100.0,212115
1011524.0,110064399574,2023.0,Little Missouri Gas Plant,1939 125th Avenue Northwest,Watford City,ND,58854,MCKENZIE COUNTY,HESS CORP,1185 Avenue of the Americas,New York,NY,10036,50.0,211130
1011526.0,110021301866,2023.0,"Wild Goose Storage, LLC",2780 West Liberty Rd.,Gridley,CA,95948,BUTTE COUNTY,ROCKPOINT GAS STORAGE PARTNERS LP,C/O Corporation Trust Center 1209 Orange Street,Wilmington,DE,19801,100.0,486210
1011527.0,,2023.0,Mississippi Canyon 724 Gulfstar 1 (Tubular Bells),,Offshore,LA,00000,,HESS CORP,"1185 Avenue Of The Americas, 40Th Floor",New York,NY,10026,100.0,211120
1011530.0,110057004682,2023.0,Hawkville North East Central Delivery Point,2289 Hwy 16 South,Tilden,TX,78072,MCMULLEN COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,25.0,211130
1011531.0,,2023.0,WildFire Energy Operating LLC,"920 Memorial City Way, Suite 1400",Houston,TX,77024,,WILDFIRE ENERGY LLC,"920 Memorial City Way, Suite 1400",Houston,TX,77024,100.0,211120
1011532.0,110063697227,2023.0,SOLDOTNA COMBUSTION TURBINE PLANT,41925 Sterling Highway,Soldotna,AK,99669,KENAI PENINSULA BOROUGH,HOMER ELECTRIC ASSOC INC,3977 Lake Street,Homer,AK,99603,100.0,221112
1011534.0,,2023.0,BBOG Gulf Coast Basin #220,"18615 Tuscany Stone, STE 300",San Antonio,TX,78258,,BLACKBRUSH O & G LLC,"18615 Tuscany Stone, Ste 300",San Antonio,TX,78258,100.0,211120
1011538.0,110063744872,2023.0,Redtail Gas Plant,56719 CR 127,New Raymer,CO,80742,WELD COUNTY,"Fundare Resources Operating CO, LLC",5251 DTC Parkway Unit 950,Greenwood Village,CO,80111,100.0,211130
1011541.0,110000450574,2023.0,Procter & Gamble Manufacturing Co.,3701 Monroe Highway,Pineville,LA,71360,RAPIDES PARISH,THE PROCTER & GAMBLE CO,1 Procter And Gamble Plaza,Cincinnati,OH,45202,100.0,325611
1011543.0,110010354810,2023.0,West Deptford Energy Station,3 Paradise Road,West Deptford,NJ,08066,GLOUCESTER COUNTY,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112
1011549.0,110059678353,2023.0,Marathon Petroleum Corporation,3815 116th Avenue SW,Dickinson,ND,58601,DUNN COUNTY,MARATHON PETROLEUM CORP,539 South Main Street,Findlay,OH,45840,100.0,325199
1011553.0,110070148653,2023.0,"Roxul USA, Inc.",4594 Cayce Road,Byhalia,MS,38611,MARSHALL COUNTY,ROXUL USA INC,4594 Cayce Road,Byhalia,MS,38611,100.0,327993
1011554.0,110057120217,2023.0,Temple Power Station,2892 Panda Drive,Temple,TX,76501,BELL COUNTY,PANDA TEMPLE POWER II LLC,"4100 Spring Valley Road, Suite 1001",Dallas,TX,75244,50.0,221112
1011558.0,110071161542,2023.0,Pembrook Gas Plant,1500 CR 135,MIDKIFF,TX,79755,UPTON COUNTY,PIONEER NATURAL RESOURCES CO,5205 N. O'Connor Blvd. Ste. 200,Irving,TX,75039,27.0,211130
1011561.0,110057012913,2023.0,HANCOCK COMPRESSOR STATION,1579 Hungry Hill Road,Hancock,NY,13783,DELAWARE COUNTY,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,26.25,486210
1011579.0,110007047061,2023.0,Gold Bond - SAV Plant,2 Brampton Road,Garden City,GA,31408,CHATHAM COUNTY,SPANGLER COMPANIES INC,1110 E Morehead Street,Charlotte,NC,28204,100.0,327420
1011580.0,110071232215,2023.0,Gold Bond - WAK Plant,515 Sea Horse Drive,Waukegan,IL,60085,LAKE COUNTY,SPANGLER COS INC,2001 Rexford Road,Charlotte,NC,28211,100.0,327420
1011582.0,110024424513,2023.0,Michigan Milk Producers Association,431 West Williams Street,Ovid,MI,48866,CLINTON COUNTY,MICHIGAN MILK PRODUCERS ASSOC,41310 Bridge Street,Novi,MI,48376,100.0,311514
1011595.0,110061163798,2023.0,Lea County Landfill,3219 East State Road 176,Eunice,NM,88231,LEA COUNTY,COUNTY OF LEA NEW MEXICO,1019 East Bender Blvd.,Hobbs,NM,88240,100.0,562212
1011596.0,,2023.0,"Wapiti Operating, LLC 575 Uinta Basin",10569 Pariette Rd.,Myton,UT,84052,,WAPITI OPERATING LLC,1251 Lumpkin Rd,Houston,TX,77043,100.0,211130
1011612.0,110061012229,2023.0,Vermillion Sanitary Landfill,31426 Bluff Road,Vermillion,SD,57069,CLAY COUNTY,CITY OF VERMILLION SOUTH DAKOTA,31426 Bluff Road,Vermillion,SD,57069,100.0,562212
1011615.0,110045531279,2023.0,MINISINK COMPRESSOR STATION,107 Jacobs Road,Westtown,NY,10998,ORANGE COUNTY,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,47.5,486210
1011627.0,110032825361,2023.0,Three Rivers Energy LLC,18137 County Road 271,Coshocton,OH,43812,COSHOCTON COUNTY,CRESTWOOD ENERGY,"120 East Ogden Ave., Ste 214",Chicago,IL,60521,50.0,325193
1011628.0,110071159649,2023.0,"TGP Station 303, Seneca, PA",,Seneca,PA,16346,VENANGO COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210
1011629.0,,2023.0,Ship Shoal 300 B,,Offshore,LA,00000,,W&T OFFSHORE INC,"5718 Westheimer Road, Suite 700",Houston,TX,77057,100.0,211120
1011631.0,110064252491,2023.0,Morrilton Sanitary Landfill,51 Dump Road,Morrilton,AR,72110,CONWAY COUNTY,CITY OF MORRILTON ARKANSAS,210 N Moose St.,Morrilton,AR,72110,100.0,562212
1011633.0,110014060229,2023.0,Nestle Purina Petcare Co.,607 Schmidt Road,Davenport,IA,52802,SCOTT COUNTY,NESTLE HOLDINGS INC,One Checkerboard Square,St. Louis,MO,63164,100.0,311111
1011635.0,110071161295,2023.0,DEBEQUE GAS PROCESSING FACILITY,,De Beque,CO,81630,MESA COUNTY,SUMMIT MIDSTREAM PARTNERS LP,"910 Louisiana St, Suite 4200",Houston,TX,77002,100.0,211130
1011636.0,110063745238,2023.0,Columbia Gas Transmission LLC Glenville Compressor Station,3208 SR 5 East,Glenville,WV,26351,GILMER COUNTY,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,60.0,486210
1011637.0,110019654195,2023.0,Millennium Pipeline Company LLC Corning Compressor Station,4401 College Ave,Corning,NY,14830,STEUBEN COUNTY,NATIONAL GRID USA,40 Sylvan Rd,Waltham,MA,02451,26.25,486210
1011639.0,,2023.0,MC 807 B,,Offshore,LA,00000,,SHELL PETROLEUM INC,"910 Louisiana Street, Suite 420",Houston,TX,77002,100.0,211120
1011640.0,110001807037,2023.0,Sorrento Lactalis,4912 E. Franklin Road,Nampa,ID,83687,CANYON COUNTY,LACTALIS AMERICAN GROUP INC,2376 South Park Avenue,Buffalo,NY,14220,100.0,311513
1011645.0,110040757142,2023.0,"CertainTeed Gypsum NC, Inc.",921 Shore Road,Semora,NC,27343,PERSON COUNTY,SAINT-GOBAIN CORP,20 Moores Road,Malvern,PA,19355,100.0,327420
1011650.0,110071159306,2023.0,"Leaf River Energy Center, LLC",855 SC Road 5,Taylorsville,MS,39168,SMITH COUNTY,NEW JERSEY RESOURCES CORP,1415 Wyckoff Rd. Po Box 1464,Wall,NJ,07719,100.0,486210
1011652.0,,2023.0,"Urban 220 Gulf Coast Basin (LA, TX)","1000 E 14th Street, Suite 300",Plano,TX,75074,,URBAN OIL & GAS GROUP LLC,"1000 E. 14Th Street, 3Rd Floor",Plano,TX,75074,100.0,211130
1011654.0,,2023.0,Urban 535 Green River Basin,"1000 E 14th Street, Suite 300",Plano,TX,75074,,URBAN OIL & GAS GROUP LLC,"1000 E. 14Th Street, 3Rd Floor",Plano,TX,75074,100.0,211130
1011656.0,110070243042,2023.0,Pratt Energy LLC,10333 NE 30th Street,Pratt,KS,67124,PRATT COUNTY,PRATT ENERGY LLC,10333 NE 30Th Street,Pratt,KS,67124,100.0,325193
1011658.0,110071159453,2023.0,Oakland Compressor Station,46299 Highway 6,Oakland,IA,51560,POTTAWATTAMIE COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210
1011659.0,,2023.0,Endeavor Energy Resources LP 430 Permian Basin,"100 Marienfield St., Ste. 200",Midland,TX,79701,,ENDEAVOR ENERGY RESOURCES LP,"100 N Marienfeld Street, Suite 200",Midland,TX,79701,100.0,211120
1011662.0,110063745121,2023.0,Slant Operating LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,ALLEGHENY COUNTY,STANOLIND PRODUCTION LLC,310 W. Wall St. Ste 1000,Midland,TX,79701,0.0,211120
1011663.0,110063745069,2023.0,Decatur County Solid Waste Facility,104 Mine Loop Road,Attapulgus,GA,39815,DECATUR COUNTY,DECATUR COUNTY BOARD OF COMMISSIONERS,P.O.Box 726,Bainbridge,GA,39818,100.0,562212
